id,name,rating,reviews,host_id,hourse_rules,Price_in_Rupees,Newlisting,Hostname,Property type,State,Country,No_of_Guests,No_of_bedrooms,Has_Wife,Has_Kitchen,Has_Parking
9486653.0,Its worth it Will,,,17223398,Checkin After 200 pmCheck out 1100 amNo smokingNo petsNo parties or eventsShow moreShow more,2269.0,1,Patticha,Entire home ,Loei,Thailand,2,1,1,0,1
29039087.0,GARDEN VIEW BEACHFRONT 8 BEDS DORM ROOM,,,68162112,Checkin After 200 pmCheck out 1200 pmSelf checkin with building staffNot suitable for children and infantsNo smokingPets are allowedShow moreShow more,3537.0,1,Nhan,Shared room in hostel , Nng,Vietnam,8,1,1,1,1
22987155.0,Blue house Cozy Studio Pension Jejuro Taohn  Sky Room,,1.0,101435873,Checkin 300 pm  1000 pmCheck out 1200 pmNo smokingNo petsNo parties or events,4750.0,1,Suyeon,Entire guest house ,Jeju Province,South Korea,2,1,0,1,1
22912539.0,Pink house Cozy studiotype pension Jejuro Taohn  Pink House,4.75,4.0,101435873,Checkin 300 pm  1000 pmCheck out 1200 pmNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow moreShow more,4750.0,0,Suyeon,Entire guest house ,Jeju Province,South Korea,2,1,0,1,1
31971870.0,Hotel Snow Studio A w Filipino Breakfast Included,,2.0,233211645,Checkin After 300 pmCheck out 1200 pmNo smokingNo pets,2854.0,1,HotelSnow,Room in boutique hotel ,Central Luzon,Philippines,2,1,0,0,0
42770925.0,The Sweet Home,,,55353465,Checkin After 200 pmCheck out 1200 pmNo petsNo parties or eventsShow moreShow more,2029.0,1,Nblanche,Entire cabin ,,Thailand,2,1,1,1,1
31978476.0,Hotel Snow Studio A w Filipino Breakfast Included,,1.0,233211645,Checkin After 300 pmCheck out 1200 pmNo smokingNo pets,2854.0,1,HotelSnow,Room in boutique hotel ,Central Luzon,Philippines,2,1,0,0,0
32147663.0,Hotel Snow Studio A,,,233211645,Checkin After 300 pmCheck out 1200 pm,2336.0,1,HotelSnow,Room in boutique hotel ,Central Luzon,Philippines,2,1,0,0,0
33501857.0,Red room container house with jungle concept infants allowed,,,76137024,Checkin 500 pm  900 pmCheck out 1000 amNo smokingNo petsShow moreShow more,3868.0,1,Station,Private room in guest house ,Jeju Province,South Korea,2,1,1,0,1
15508543.0,Private guesthouse for 2  our guesthouse near Pyoseon Beach,,,99632371,Checkin After 400 pmCheck out 1100 amNo smokingNo pets,4750.0,1,,Private room in guest house ,Jeju Province,South Korea,2,1,1,1,1
16582459.0,One double bed room for two people,,,109298461,Checkin After 1200 pmCheck out 1200 pmNo smokingPets are allowedShow moreShow more,1765.0,1,SmileBox,Entire villa ,,Thailand,2,1,1,0,1
40340498.0,Boyada Container Twin,,,131910124,Checkin After 200 pmNo smokingNo petsNo parties or eventsShow moreShow more,2731.0,1,Yaya,Shared room in hut ,Siem Reap Province,Cambodia,2,1,1,0,1
40083936.0,Boyada Family Container,,,131910124,Checkin After 200 pmNo smokingNo petsNo parties or eventsShow moreShow more,4096.0,1,Yaya,Private room in guest suite ,Siem Reap Province,Cambodia,4,3,1,0,1
47305356.0,Homestay container TT,,,380792574,Checkin After 900 amSelf checkin with lockboxNo petsSmoking is allowed,2329.0,1,Tan,Private room in earthen home ,Cn Th,Vietnam,2,5,1,1,1
42886495.0,Container house on cliff  easy drive from Nairobi,4.7,117.0,21718969,Checkin 300 pm  700 pmCheck out 1100 amNot suitable for children and infantsPets are allowedSmoking is allowedShow moreShow more,12763.0,0,Moon,Farm stay ,Rift Valley,Kenya,4,2,1,1,1
32141507.0,Hotel Snow Studio A w Filipino Breakfast Included,,1.0,233211645,Checkin After 300 pm,2854.0,1,HotelSnow,Room in boutique hotel ,Central Luzon,Philippines,2,1,0,0,0
4666998.0,petit maisonPyeongdaeSehwaJeju,4.9,485.0,24146144,Checkin After 300 pmCheck out 1000 amNo smokingNo parties or eventsPets are allowedShow moreShow more,10125.0,0,,Entire home ,Jeju Province,South Korea,4,2,1,1,1
5.78734e+17,Magnificent Treehouse with Valley View Tandi,4.73,11.0,157378426,Checkin 1200 pm  1000 pmCheck out 1100 amPets are allowedSmoking is allowed,3422.0,0,Shanu,Treehouse ,Himachal Pradesh,India,3,1,1,1,1
26998813.0,The PlumCove Cute boho 2 bedroom  Shimla,4.81,180.0,46214533,Checkin After 100 pmCheck out 1100 amSelf checkin with building staffSmoking is allowed,9316.0,0,Jayati,Entire rental unit ,Himachal Pradesh,India,7,2,1,1,1
5.67752e+17,The Skydrift 1 bedroom holiday home on a hilltop,4.82,38.0,292289415,Checkin 1200 pm  1000 pmCheck out 1100 amSelf checkin with lockboxNo pets,5445.0,0,Yaman,Entire cabin ,Uttarakhand,India,2,1,1,1,1
16105121.0,The Cloudberry Cozy 2BHK surreal views Shimla,4.83,300.0,46214533,Checkin After 100 pmCheck out 1100 amSelf checkin with building staffNo petsNo parties or eventsSmoking is allowed,8962.0,0,Jayati,Entire loft ,Himachal Pradesh,India,6,2,1,1,1
5.76419e+17,Cosmic Trail Farmhouse 4x4,4.97,30.0,142225473,Checkin After 100 pmCheck out 1100 amPets are allowedSmoking is allowed,4565.0,0,Sidharth,Private room in holiday home ,Uttarakhand,India,3,1,0,1,1
51092268.0,Jobless Wanderers Home   A Kathkuni Heritage,4.91,33.0,68468495,Checkin 1200 pm  500 pmCheck out 1100 amNot suitable for children and infantsNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,1706.0,0,Olliee,Private room in farm stay ,Himachal Pradesh,India,3,1,1,1,1
54274191.0,Aikyam Griham  The Wooden Home  Dehradun,4.93,15.0,88450032,Checkin After 100 pmCheck out 1100 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,1938.0,0,Manish,Private room in bed and breakfast ,Uttarakhand,India,2,1,1,1,0
44650945.0,Workation Terrace Room w Lounge and Ganges View,4.93,46.0,361487259,Checkin 200 pm  200 amSelf checkin with building staffNot suitable for children and infantsNo parties or eventsPets are allowedSmoking is allowed,6174.0,0,Saurabh,Private room in home ,Uttarakhand,India,2,1,1,1,1
6.69003e+17,Picturesque Treehouse  Tandi,,,157378426,Checkin After 1200 pmPets are allowedSmoking is allowed,4564.0,1,Shanu,Treehouse ,Himachal Pradesh,India,4,1,1,1,1
50797390.0,Simple Himachali Abode 2,4.83,40.0,345157418,Checkin After 1100 amNo pets,1198.0,0,Jayati,Private room in bed and breakfast ,Himachal Pradesh,India,2,1,0,1,1
31631364.0,Family Suite with Attic  Zostel Homes Cheog,4.67,30.0,156292477,Checkin 100 pm  1200 amCheck out 1100 amSelf checkin with building staffNo smokingNo petsShow moreShow more,4999.0,0,DharamveerSingh,Private room in home ,Himachal Pradesh,India,5,1,0,0,1
51039286.0,The Winter Woods Shimla Himachal Pradesh,4.93,45.0,412436729,Checkin FlexibleCheck out 1200 pmNo petsNo parties or eventsSmoking is allowed,1997.0,0,Saurabh,Private room in bed and breakfast ,Himachal Pradesh,India,2,1,1,0,1
22740379.0,Aloha Rishikesh Room  Fabulous Ganga River View ,4.97,36.0,96379061,Checkin 200 pm  900 pmCheck out 1100 amNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow moreShow more,5477.0,0,Swami,Private room in apartment ,Uttarakhand,India,2,1,1,0,0
5.95191e+17,LUX Spa Resort  Up in the Sky  by bnbmehomes,,,435544594,Checkin 200 pm  1000 pmCheck out 1100 amSelf checkin with building staffNo smokingNo petsNo parties or events,70000.0,1,Bnbme,Entire villa ,Uttarakhand,India,6,3,1,1,1
48951746.0,Timbuktoo Kasauli 4 Bedroom Villa,,,375927032,Checkin 200 pm  1100 pmCheck out 1100 amSelf checkin with building staffPets are allowedSmoking is allowed,25344.0,1,Anil,Entire villa ,Himachal Pradesh,India,12,4,1,1,1
47960804.0,StayVista  Serene Cottage 2BR  an Exquisite Villa,,1.0,226792509,Checkin After 200 pmCheck out 1100 amNo smokingNo petsNo parties or eventsShow moreShow more,15616.0,1,Ankita,Private room in villa ,Himachal Pradesh,India,6,2,0,0,1
9304455.0,MountAbodeConnect wth Mother Earth,4.91,56.0,48302411,Checkin FlexibleCheck out 1200 pmPets are allowedSmoking is allowed,2054.0,0,Yash,Private room in nature lodge ,Uttarakhand,India,10,1,0,1,0
6.24967e+17,Unique well designed spacious luxury TREE HOUSE,,,187586191,,11411.0,1,Rajeesh,Entire cottage ,Himachal Pradesh,India,6,2,1,0,1
40248026.0,Majestic Pines  Jungle View Couple Friendly,4.69,16.0,287786893,Checkin After 100 pmCheck out 1100 amNo petsSmoking is allowed,2608.0,0,Vishal,Private room in bed and breakfast ,Himachal Pradesh,India,3,1,1,0,1
50486079.0,Deluxe room with Fireplace  Zostel Homes Cheog,4.67,3.0,156292477,Checkin 100 pm  1000 pmCheck out 1200 pmSelf checkin with building staffNo smokingNo petsNo parties or eventsShow moreShow more,2499.0,0,DharamveerSingh,Private room in home ,Himachal Pradesh,India,2,1,0,0,0
16413443.0,The Woods  Private Room  Valley View  Fast WiFi,4.79,110.0,107556597,Checkin 200 pm  800 pmCheck out 1200 pmNo smokingNo petsNo parties or eventsShow moreShow more,3432.0,0,Jagmohit,Private room in home ,Himachal Pradesh,India,2,1,1,1,1
6.42036e+17,Vedica vatica feel like home home like stay,,,462566013,Checkin After 300 pmCheck out 1100 amSelf checkin with lockboxPets are allowedSmoking is allowed,2853.0,1,Michelle,Private room in home ,Uttarakhand,India,2,1,1,1,1
47085457.0,Tanwar BB bloominn,4.73,15.0,233134909,Checkin After 100 pmCheck out 1100 amSmoking is allowed,4386.0,0,Aneesh,Private room in bed and breakfast ,Himachal Pradesh,India,6,2,1,0,1
45519961.0,Panaromic Home stay 301,5.0,4.0,267053671,Checkin 200 pm  1100 pmCheck out 1000 amPets are allowed,1530.0,0,Ankit,Private room in rental unit ,Uttarakhand,India,2,1,1,1,1
52848701.0,StayVista at Banjara Dreams  3BR,4.75,4.0,427890925,Checkin After 200 pmCheck out 1100 amNo smokingNo petsNo parties or eventsShow moreShow more,15576.0,0,Ajay,Private room in villa ,Uttarakhand,India,9,3,1,1,0
38053956.0,Brookside Retreat  4 Rooms  Pvt Pool  Parking,4.9,11.0,172745303,Checkin After 100 pmCheck out 1100 amPets are allowedSmoking is allowedShow moreShow more,19514.0,0,Shanti,Private room in farm stay ,Himachal Pradesh,India,12,4,1,0,1
52017932.0,Jobless Wanderers Home   A Kathkuni Heritage  2,4.75,12.0,68468495,Checkin 1200 pm  500 pmCheck out 1200 pmNot suitable for children and infantsNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,1152.0,0,Olliee,Private room in farm stay ,Himachal Pradesh,India,1,1,1,1,1
51199543.0,Rustic Paradise  River valley facing cottages right below Soshla peak,,1.0,414412782,Check out 1200 am,2191.0,1,Krishan,Private room in bed and breakfast ,Himachal Pradesh,India,8,4,0,1,1
48130365.0,Sunset Chalet  A Boutique Homestay,,,388149805,Checkin After 100 pmCheck out 1200 pmNo petsSmoking is allowedShow moreShow more,2853.0,1,Himanshu,Private room in guest house ,Uttarakhand,India,2,1,1,0,1
40106391.0,Rishikesh Room in Aloha with Fab Ganga View,5.0,3.0,96379061,Checkin After 200 pmCheck out 1100 amNot suitable for infants under 2 yearsNo smokingNo petsNo parties or events,5489.0,0,Swami,Private room in apartment ,Uttarakhand,India,2,1,1,0,1
52574968.0,Gufa Cottage  Residence Suite 1,,1.0,425547787,Checkin After 1200 pmCheck out 1200 pmNo petsSmoking is allowed,4565.0,1,Ayussh,Private room in guest suite ,Uttarakhand,India,4,1,1,1,0
6.01136e+17,Villa with a majestic view of Himalayas,,1.0,451241732,Checkin After 1100 amCheck out 1000 am,11868.0,1,Gunjan,Private room in villa ,Uttarakhand,India,10,4,1,0,0
6.25147e+17,High HideA unique living space high up on stilts,,,410239937,Checkin 1200 pm  400 pmCheck out 1100 am,11750.0,1,Kapil,Private room in treehouse ,Uttarakhand,India,2,1,0,0,1
52065772.0,The Forest Pinnacle Cottage  Cafe,,1.0,186866299,,2625.0,1,Paras,Private room in nature lodge ,Himachal Pradesh,India,2,1,1,0,1
6.74372e+17,The Long Road  Timeout in a mountain art house,,,405080322,Checkin After 1000 amPets are allowedSmoking is allowed,2054.0,1,Dhruvi,Private room in home ,Himachal Pradesh,India,2,1,1,0,1
6.35983e+17,Cute Rural Getaway Chakrata Cottage2 R1,,,157378426,Checkin 1200 pm  1000 pmCheck out 1100 amPets are allowedSmoking is allowed,4108.0,1,Shanu,Private room in farm stay ,Uttarakhand,India,2,1,0,0,1
5.98256e+17,Rustic Retreat Kasauli  3 BHK  Mountainview,,,243560305,Checkin 100 pm  900 pmCheck out 1100 am,20000.0,1,Manoj Rahul,Private room in nature lodge ,Himachal Pradesh,India,6,3,1,1,1
37887836.0,Spacious 01Room in CottageStar panoramic view,5.0,6.0,124000828,Checkin 100 pm  1000 pmCheck out 1100 amSelf checkin with building staffNo petsSmoking is allowedShow moreShow more,3500.0,0,Rajesh,Private room in cottage ,Himachal Pradesh,India,4,1,1,0,1
30164949.0,Tradional Hut  Lawn  Scenic View,4.73,11.0,210967449,Checkin After 1200 pmCheck out 1000 amNo petsSmoking is allowedShow moreShow more,3424.0,0,Bhupender,Private room in hut ,Jibhi,India,2,1,1,0,1
49510244.0,Smart stay near Laxman jhula,4.85,13.0,367179338,Checkin After 1200 pmCheck out 1100 amSelf checkin with building staffNo parties or eventsPets are allowedSmoking is allowedShow moreShow more,1240.0,0,Ashish,Private room in home ,Uttarakhand,India,2,1,1,0,1
52587652.0,Nirvana  Heritage Cabin,,1.0,425671475,Checkin 100 pm  300 pmCheck out 1100 amSelf checkin with building staff,5135.0,1,Sukhbir,Private room in nature lodge ,Himachal Pradesh,India,2,1,0,1,1
5.66199e+17,Madhuram Luxury Home Stay  A place to unwind,,1.0,387628048,Checkin After 1100 amPets are allowedSmoking is allowed,5134.0,1,Vedant,Private room in nature lodge ,Uttarakhand,India,2,1,0,1,1
5.92984e+17,StayVista at Crimson  Nau Nabh Cottage  5BR,,,262573392,Checkin After 200 pmCheck out 1100 amNo smokingNo petsNo parties or eventsShow moreShow more,36500.0,1,Ojas,Entire cottage ,Himachal Pradesh,India,12,5,1,1,1
48594407.0,StayVista at Pine Estate 2BR w 360deg mountain vw,,1.0,262573392,Checkin After 200 pmCheck out 1100 amNo smokingNo petsShow moreShow more,11500.0,1,Ojas,Private room in villa ,Himachal Pradesh,India,6,2,1,0,1
5.67053e+17,OrangUtan HomestayRetreat in entire Wood House,,,143358640,Checkin After 300 pmCheck out 1200 pmSelf checkin with building staffPets are allowedSmoking is allowedShow moreShow more,11426.0,1,Soumyajyoti,Farm stay ,Uttarakhand,India,16,2,1,1,1
5.6404e+17,StayVista  Pine Estate 3BR  Starry night Jacuzzi,,,444103794,Checkin After 200 pmCheck out 1100 amNo smokingNo petsShow moreShow more,20295.0,1,Rahul,Private room in villa ,Himachal Pradesh,India,9,3,1,1,1
49218127.0,The goat village Nagtibba By Bakri Chhap,,1.0,393084053,Checkin After 1100 amCheck out 1000 amNo smokingNo petsShow moreShow more,7999.0,1,Bakri,Private room in earthen home ,Uttarakhand,India,4,1,1,0,1
5.7025e+17,Delightful 4 bedroom place on top of Aravali hills,,,296363899,,17118.0,1,Arvind,Farm stay ,Haryana,India,16,4,0,1,1
52561963.0,welcome to bridgevalleyresort 8bedrooms with breakfastwe provide free private parking with wifi,,,425434774,Self checkin with lockboxPets are allowedSmoking is allowed,2511.0,1,Arun,Private room in bed and breakfast ,Himachal Pradesh,India,16,8,1,1,1
45019885.0,KasaulisBottomPvt Nest For Couples Mt View,5.0,3.0,356919363,Checkin 200 pm  1000 pmCheck out 1200 pmNo petsSmoking is allowedShow moreShow more,3994.0,0,RajivKumar,Private room in home ,Himachal Pradesh,India,2,1,1,0,1
53767136.0,Garh dayara chhani homestay Uttarkashi,,,435466684,Checkin After 100 pmCheck out 1100 amNot suitable for infants under 2 yearsPets are allowedSmoking is allowedShow moreShow more,1369.0,1,Vipin,Private room in home ,Uttarakhand,India,6,2,0,0,0
6.10513e+17,Wood side Hampstead  Residences one bhk apartment,,,251301936,Checkin After 200 pmCheck out 1200 pmSelf checkin with building staffPets are allowed,6276.0,1,Deepti,Entire rental unit ,Himachal Pradesh,India,2,1,1,0,1
54347263.0,Container Rooms By Sylvan Resort,,,440975523,Checkin 1200 pm  1100 pmCheck out 1100 amNo petsSmoking is allowed,5050.0,1,Sudhanshu,Private room in bed and breakfast ,Himachal Pradesh,India,2,1,1,0,1
18559443.0,Madho Bhawan  Entire floor of a century old home,,1.0,101007812,Checkin 200 pm  800 pmCheck out 1200 pmNo smokingNo pets,21681.0,1,Mahendra,Private room in home ,Uttarakhand,India,10,5,1,0,1
53667958.0,kanogihomestay 4 bedroom holiday home,,2.0,434599092,Pets are allowed,3424.0,1,Prakash,Private room in holiday home ,Himachal Pradesh,India,8,4,1,1,1
46342110.0,ROSEWOOD COZY ROOM HILL VIEW  101,,2.0,284164627,Checkin 100 pm  1000 pmCheck out 1200 pmSelf checkin with building staffNo petsSmoking is allowed,2054.0,1,Madan,Private room in bed and breakfast ,Himachal Pradesh,India,2,1,1,0,0
53450485.0,Premium Sun Rise view room 1,,1.0,431791445,,2054.0,1,Dinesh,Private room in bed and breakfast ,Himachal Pradesh,India,2,1,1,1,1
50561046.0,Family Suite Room  Zostel Homes Kotkhai,,,156292477,Checkin 100 pm  1000 pmCheck out 1100 amSelf checkin with building staffNo smokingNo petsNo parties or eventsShow moreShow more,2999.0,1,DharamveerSingh,Private room in home ,Himachal Pradesh,India,2,1,0,0,1
6.30795e+17,SUHANI Mountain View Rooms,,,270737276,Self checkin with lockboxNo petsSmoking is allowed,4565.0,1,Sikander,Earthen home ,Uttarakhand,India,6,2,0,1,1
6.23495e+17,StayVista at Jade  Pristine Pines  2BRBalcony,,,262573392,Checkin After 200 pmCheck out 1100 amNo smokingNo petsNo parties or eventsShow moreShow more,11900.0,1,Ojas,Private room in villa ,Himachal Pradesh,India,4,2,1,1,1
49221343.0,The Goat Village Nagtibba by Bakri Chhap,,1.0,393084053,Checkin After 1100 amCheck out 1000 amNo smokingNo petsShow moreShow more,9000.0,1,Bakri,Private room in earthen home ,Uttarakhand,India,4,1,1,0,1
5.82903e+17,Mountain view 2 bed rooms with balcony,,,374152890,Checkin After 1200 pmCheck out 1200 pm,5705.0,1,Ranvir,Private room in guest house ,Himachal Pradesh,India,4,2,1,1,1
32375018.0,Beautiful Valley View Room with Bed  Breakfast,,,160536620,Checkin 1200 pm  1100 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowed,2592.0,1,Kuldip,Room in bed and breakfast ,Himachal Pradesh,India,3,1,0,0,0
6.35989e+17,Lovely room with the best view in Chakrata,,1.0,157378426,Checkin After 1200 pmPets are allowedSmoking is allowed,4108.0,1,Shanu,Private room in farm stay ,Uttarakhand,India,2,1,0,0,1
6.3598e+17,The most spacious 2BR Cottage in Chakrata C3Room1,,,157378426,Checkin 1200 pm  1000 pmCheck out 1100 amPets are allowedSmoking is allowed,4108.0,1,Shanu,Private room in farm stay ,Uttarakhand,India,2,1,0,0,1
47723639.0,Iceberg Superior Room 3In the Laps of Nature,,1.0,384474302,Checkin FlexibleCheck out 1200 pmSelf checkin with building staffSmoking is allowed,4564.0,1,Vishal,Room in boutique hotel ,Uttarakhand,India,3,1,1,0,1
54309951.0,The Womens Village Matholi by Bakri Chhap,,,393084053,Checkin After 1200 pmNo smokingNo parties or eventsPets are allowed,5000.0,1,Bakri,Private room in farm stay ,Uttarakhand,India,4,2,0,1,0
54153019.0,2 bedroom with kitchen independent family floor,,,50500524,Checkin After 100 pmCheck out 1100 amNo petsSmoking is allowed,4804.0,1,Suresh,Private room in farm stay ,Himachal Pradesh,India,4,2,1,1,1
14188754.0,Jharipani Castle Deluxe,,,80650957,Checkin 1100 am  600 pmCheck out 1000 amNo petsNo parties or eventsSmoking is allowed,6847.0,1,Sanjay,Private room in villa ,Uttarakhand,India,2,1,1,0,1
45249979.0,Situated in a Mystical valley near Dehradun,,,340127521,Checkin After 200 pmCheck out 1200 pmPets are allowedSmoking is allowed,7643.0,1,Bhasker,Private room in bed and breakfast ,Uttarakhand,India,2,1,1,0,1
31423695.0,Luxury stay near to Mussoorie Lake,,1.0,155873060,Checkin After 1200 pmCheck out 1100 amNo petsSmoking is allowed,4906.0,1,Dinesh,Private room in bed and breakfast ,Uttarakhand,India,3,1,1,0,1
20181334.0,Shivalayaa Yoga Shala Himalayas Netala Uttarkashi,,1.0,143675507,Checkin 1000 am  800 pmCheck out 1200 pmSelf checkin with building staffNot suitable for children and infantsNo smokingNo petsNo parties or eventsShow moreShow more,2282.0,1,Diksha,Shared room in home ,Uttarakhand,India,16,1,0,1,1
52118069.0,Snuggle In Our Valley View Room Hatu Peak,,,157378426,Checkin 1200 pm  1000 pmCheck out 1100 amPets are allowedSmoking is allowed,3422.0,1,Shanu,Private room in tower ,Himachal Pradesh,India,3,1,1,1,1
53974477.0,THE WOODEN BRICK,,2.0,437229131,Self checkin with lockboxPets are allowed,1598.0,1,Aman,Private room in nature lodge ,Himachal Pradesh,India,2,1,0,0,1
43114544.0,A private 1RK with separate balcony and entrance,,,272193708,Checkin 1000 am  1200 pmPets are allowedSmoking is allowed,1141.0,1,Pam,Entire rental unit ,Uttarakhand,India,2,1,0,1,1
38576529.0,The Captain Deluxe Double,,,267971064,Checkin After 1200 pmCheck out 1100 amNo petsNo parties or eventsSmoking is allowed,3994.0,1,The,Private room in bed and breakfast ,Himachal Pradesh,India,2,1,1,0,0
24291936.0,Har Ki Dun Trek base Devs Himalayan House,,,1902113,Checkin FlexibleNo parties or eventsPets are allowedSmoking is allowed,999.0,1,Sachin,Private room in home ,Uttarakhand,India,12,4,0,0,1
49221198.0,The goat village Nagtibba By Bakri Chhap,,,393084053,Checkin After 1100 amCheck out 1000 amNo smokingNo petsShow moreShow more,9000.0,1,Bakri,Private room in earthen home ,Uttarakhand,India,4,1,1,0,1
51459775.0,THE WESTBERRYPREMIUM ROOM,,,415189056,Checkin After 300 pmNo pets,4336.0,1,Vani,Private room in bed and breakfast ,Himachal Pradesh,India,3,7,1,1,0
53974301.0,THE WOODEN BRICK,,,437229131,Pets are allowed,3195.0,1,Aman,Private room in nature lodge ,Himachal Pradesh,India,4,2,0,0,1
5.63555e+17,Himalayan Forest Valley bnb,,,444724822,,2853.0,1,Anita,Private room in bed and breakfast ,Himachal Pradesh,India,1,1,1,1,1
6.07848e+17,Falcon Nest with a Valley View,4.5,12.0,157378426,Checkin 1200 pm  1000 pmCheck out 1100 amNo parties or eventsPets are allowedSmoking is allowed,2281.0,0,Shanu,Treehouse ,Himachal Pradesh,India,4,2,0,0,1
32585568.0,GlampEco Stays Manali Rustic home with epic view,4.85,54.0,244898571,Checkin After 200 pmCheck out 1200 pmNot suitable for children and infantsNo petsSmoking is allowed,2231.0,0,Akshat,Private room in nature lodge ,Himachal Pradesh,India,2,1,1,0,1
6.14375e+17,Sootys Hideout  Beat the Blues Room,,,448710565,Checkin After 1200 pmCheck out 1200 pmNot suitable for infants under 2 yearsNo smokingPets are allowed,2568.0,1,Shagun,Private room in farm stay ,Himachal Pradesh,India,2,1,1,1,0
50716559.0,Luxurious Room With A Hottub Olive Manali Cottage,4.82,45.0,408876383,Checkin 1200 pm  200 pmCheck out 1000 amSelf checkin with building staffPets are allowedSmoking is allowed,2853.0,0,Ruchi,Private room in cottage ,Himachal Pradesh,India,2,1,1,0,1
5.88095e+17,Petfriendly holiday cottage  wifi near Naggar,5.0,4.0,127966387,Checkin After 1200 pmCheck out 1000 amPets are allowedSmoking is allowed,9128.0,0,Jaypal,Entire holiday home ,Himachal Pradesh,India,10,3,1,0,1
29153103.0,StayVista at Windflower Condo wViewGames,4.71,24.0,56182251,Checkin After 200 pmCheck out 1100 amSelf checkin with building staffPets are allowedSmoking is allowedShow moreShow more,18000.0,0,Rajesh,Entire apartment ,Himachal Pradesh,India,2,1,1,1,1
6.05053e+17,Queen Room with sun rise Mountain facing Balcony,4.75,8.0,374443808,Checkin 1200 pm  200 amCheck out 1100 amPets are allowedSmoking is allowed,1255.0,0,Vishal,Private room in cottage ,Himachal Pradesh,India,4,1,1,0,1
6.17117e+17,Private bedroom 2 La kailasha cottages,4.9,10.0,456893614,Checkin 1200 pm  1200 amCheck out 1100 am,1129.0,0,Naveen,Private room in bed and breakfast ,Himachal Pradesh,India,2,1,1,0,0
53338844.0,1 BHK INDEPENDENT MUD HOUSE NETFLIXPOWER BACKUP,5.0,15.0,374443808,Checkin After 1200 pmCheck out 1000 amNo petsSmoking is allowedShow moreShow more,1310.0,0,Vishal,Entire home ,Himachal Pradesh,India,2,1,1,1,1
5.94143e+17,Willow Way  A Dream Wooden Cottage in Himalayas,5.0,5.0,451975878,Checkin After 300 pmSelf checkin with lockboxPets are allowedSmoking is allowed,930.0,0,Athulya,Private room in cottage ,Himachal Pradesh,India,12,5,1,1,1
48429712.0,Rustling Pines Cottage Himachal experiential stay,4.93,15.0,390902020,Checkin FlexibleNo petsSmoking is allowed,2068.0,0,Swapna,Private room in farm stay ,Himachal Pradesh,India,12,4,1,1,1
51118823.0,TerraA Mountain Home 4BHK,4.73,26.0,411622164,Checkin 1200 pm  1100 pmSelf checkin with lockboxPets are allowedSmoking is allowedShow moreShow more,6606.0,0,Pankaj,Entire villa ,Himachal Pradesh,India,12,4,1,1,1
6.40276e+17,Manali Inn Cottage,,,462168536,Checkin After 1200 pmCheck out 1100 amNo smokingPets are allowed,3424.0,1,Santosh,Entire cottage ,Himachal Pradesh,India,6,3,1,1,0
34613162.0,Quaint and Cozy rooms  Mokshastays,4.97,71.0,253386955,Checkin 1200 pm  1000 pmCheck out 1100 amSelf checkin with building staffNo parties or eventsPets are allowedSmoking is allowed,3138.0,0,MadhuriAkshay,Private room in cottage ,Himachal Pradesh,India,2,1,1,0,1
52982244.0,Rustic Cabin Near The Forest Tandi,,2.0,157378426,Checkin 1200 pm  300 pmPets are allowed,6846.0,1,Shanu,Entire cabin ,Himachal Pradesh,India,2,1,1,1,1
52711224.0,Nirvana Mountain Stay,4.74,19.0,426708973,Checkin After 1200 pmCheck out 1100 amSelf checkin with lockboxPets are allowedSmoking is allowed,913.0,0,Annuradha,Private room in cottage ,Himachal Pradesh,India,8,2,1,1,1
37988038.0,Luxurious Room Amidst Apple Orchard with Balcony 1,4.52,50.0,257900477,Checkin After 1200 pmCheck out 1100 amNo petsSmoking is allowedShow allShow all,1138.0,0,Rohit,Room in boutique hotel ,Himachal Pradesh,India,3,1,0,0,0
47135977.0,Westwood Villa by EdenHomes,4.91,11.0,160952532,Checkin After 200 pmCheck out 1100 amSelf checkin with building staffPets are allowedSmoking is allowed,13700.0,0,Sandeep,Entire villa ,Himachal Pradesh,India,12,4,1,1,1
53501287.0,The House on the Slope,5.0,3.0,15727034,Checkin 100 pm  500 pmCheck out 1000 amPets are allowedSmoking is allowedShow moreShow more,15976.0,0,Ishank,Farm stay ,Uttarakhand,India,6,2,0,1,1
49251640.0,61 Steps Manali  An offbeat Hilltop Homestay,4.94,17.0,86234761,Checkin After 100 pmCheck out 1100 amNo petsNo parties or eventsSmoking is allowedShow moreShow more,3195.0,0,Shazia,Farm stay ,Himachal Pradesh,India,3,1,1,1,0
52838211.0,R02  Secluded Apt with Bath balcony  Kitchen,4.75,8.0,130347528,Checkin After 1200 pmCheck out 1100 amSelf checkin with lockboxPets are allowedSmoking is allowed,924.0,0,Rohit,Entire rental unit ,Himachal Pradesh,India,2,1,1,1,0
52375008.0,Sundazed Cottage by EdenHomes,5.0,7.0,160952532,Checkin 200 pm  1000 pmCheck out 1100 amSelf checkin with building staffPets are allowedSmoking is allowed,13860.0,0,Sandeep,Entire cottage ,Himachal Pradesh,India,10,4,1,1,1
